"sha","file","previous_implications"
"68eea5fd4d9882d14965636e7e75742e4c433054","maven-mboot/src/main/IsolatedClassLoader.java","0"
"68eea5fd4d9882d14965636e7e75742e4c433054","maven-mboot/src/main/TestRunnerBooter.java","0"
"fbece66bf47a1121dc990573bdebb3c0353a3ba9","maven-mboot/src/main/Bootstrapper.java","0"
"57113a0329c5c4aaa5347fc270df311a68fe0773","maven-mboot/src/main/Bootstrapper.java","0"
"ee951b16093bdbfc264108732cd894e83097d3ab","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/JarPlugin.java","0"
"ee951b16093bdbfc264108732cd894e83097d3ab","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesPlugin.java","0"
"ee951b16093bdbfc264108732cd894e83097d3ab","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerPlugin.java","0"
"ee951b16093bdbfc264108732cd894e83097d3ab","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","0"
"e8bccead0dff218cf5ee7b2e91261cbb63d6c430","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesPlugin.java","0"
"c9fbf52230da073a56d73cfb4b698ad980c925d6","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerPlugin.java","0"
"c9fbf52230da073a56d73cfb4b698ad980c925d6","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"a75e6d61dd68ca816869ef9f422632d29c5a58ad","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesPlugin.java","0"
"9c52342203f71a055833aac1d384abf60efb4ba6","maven-mboot/src/main/Bootstrapper.java","0"
"9c52342203f71a055833aac1d384abf60efb4ba6","maven-mboot/src/main/ArtifactDownloader.java","0"
"d6da340d36a18f50ffc7a6aa17c2bceefce30553","maven-mboot/src/main/Bootstrapper.java","0"
"a771832d417471b644922a26cae17a3271f950c6","maven-mboot/src/main/Bootstrapper.java","0"
"fe5c4741abbceee024b6197f3616d079fb7fe53f","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/CleanPlugin.java","0"
"03267ea4be9be3bb39d59317341f8e321fb1520b","maven-mboot/src/main/Bootstrapper.java","0"
"1ef91af494b5f9f4179e8fe8adac499cda9e1d5f","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"ed24a60895075771987e599f37794e4a60678b2f","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/CleanPlugin.java","0"
"e98d8b2a87fd394f26563fc1ff8900feb578aba2","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerPlugin.java","0"
"0d54b2204f9d0fc30ee56534674231612fd5cc8b","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/JarPlugin.java","0"
"0d54b2204f9d0fc30ee56534674231612fd5cc8b","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/CleanPlugin.java","0"
"0d54b2204f9d0fc30ee56534674231612fd5cc8b","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesPlugin.java","0"
"0d54b2204f9d0fc30ee56534674231612fd5cc8b","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerPlugin.java","0"
"0d54b2204f9d0fc30ee56534674231612fd5cc8b","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"34b0e98e97fead5f2319e6b3579e069df851b60a","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","0"
"34b0e98e97fead5f2319e6b3579e069df851b60a","maven-core-it/it0001/src/test/java/org/apache/maven/it0001/PersonTest.java","0"
"34b0e98e97fead5f2319e6b3579e069df851b60a","maven-core-it/it0001/src/main/java/org/apache/maven/it0001/Person.java","0"
"34b0e98e97fead5f2319e6b3579e069df851b60a","maven-core-it/it0000/src/test/java/org/apache/maven/it0000/PersonTest.java","0"
"34b0e98e97fead5f2319e6b3579e069df851b60a","maven-core-it/it0000/src/main/java/org/apache/maven/it0000/Person.java","0"
"34b0e98e97fead5f2319e6b3579e069df851b60a","maven-core-it-verifier/src/main/java/org/apache/maven/it/VerificationException.java","0"
"74c31684bebe1633283e3102a0f07fcfda2ea41e","maven-plugins/maven-resources-plugin/src/test/java/org/apache/maven/plugin/ResourcesPluginTest.java","0"
"4e0e3236d93b4e8acaff1b841f7bb423401ef30e","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/DescriptorGenerator.java","0"
"4e0e3236d93b4e8acaff1b841f7bb423401ef30e","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/AbstractPluginMojo.java","0"
"60af082ea2ae229c782e560e45c260ff48a3c0c4","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/CleanPlugin.java","0"
"60af082ea2ae229c782e560e45c260ff48a3c0c4","maven-mboot/src/main/Bootstrapper.java","0"
"368ae57a6b4b3b46ee5b7f3e25f137b41938edc6","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"368ae57a6b4b3b46ee5b7f3e25f137b41938edc6","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"368ae57a6b4b3b46ee5b7f3e25f137b41938edc6","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/JarPlugin.java","0"
"dd4fc3384fa78ba3335f7075f0e111ff45f681d5","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesMojo.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerPlugin.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/CleanPlugin.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/TestResourcesMojo.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/DescriptorGenerator.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesPlugin.java","0"
"072609e0b3788efd42acaf3394f7a41ed8326cfa","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"b36d96471545150e531d2b26ff1ebc31e41754e7","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/ResourcesMojo.java","0"
"b36d96471545150e531d2b26ff1ebc31e41754e7","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"b36d96471545150e531d2b26ff1ebc31e41754e7","maven-plugins/maven-resources-plugin/src/test/java/org/apache/maven/plugin/resources/ResourcesMojoTest.java","0"
"b36d96471545150e531d2b26ff1ebc31e41754e7","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/TestResourcesMojo.java","0"
"b36d96471545150e531d2b26ff1ebc31e41754e7","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/TestResourcesMojo.java","0"
"b36d96471545150e531d2b26ff1ebc31e41754e7","maven-plugins/maven-resources-plugin/src/test/java/org/apache/maven/plugin/ResourcesPluginTest.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/TestResourcesMojo.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/CleanPlugin.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/DescriptorGenerator.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/clean/CleanPlugin.java","0"
"a9850685f4ded3af244bdd4ba89e99a54c845741","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"ee27e080f82ecf09c4bd1baf0391a5f440921552","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/TestCompilerMojo.java","0"
"ee27e080f82ecf09c4bd1baf0391a5f440921552","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"26f67a6c7397ee1c15bb50b2056e6d6f2d3abf6d","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"26f67a6c7397ee1c15bb50b2056e6d6f2d3abf6d","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"26f67a6c7397ee1c15bb50b2056e6d6f2d3abf6d","maven-plugins/maven-clean-plugin/src/main/java/org/apache/maven/plugin/clean/CleanPlugin.java","0"
"26f67a6c7397ee1c15bb50b2056e6d6f2d3abf6d","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"f67181582b098ef089281913f0afde891bbad212","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/TestResourcesMojo.java","0"
"f67181582b098ef089281913f0afde891bbad212","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"d91d6ee274ed7668902a3047b147ab6a5eaf5835","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"8be8744b31e96fe16125759fc9f35437562d995e","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"8be8744b31e96fe16125759fc9f35437562d995e","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"8be8744b31e96fe16125759fc9f35437562d995e","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"117940de087a60fb25a152cc5a86faaf020cc4ab","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"b5ce0c41c3e7998a3a035a76e9fe8d4f55d5201f","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"b5ce0c41c3e7998a3a035a76e9fe8d4f55d5201f","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/TestResourcesMojo.java","0"
"b5ce0c41c3e7998a3a035a76e9fe8d4f55d5201f","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"b5ce0c41c3e7998a3a035a76e9fe8d4f55d5201f","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/TestCompilerMojo.java","0"
"b5ce0c41c3e7998a3a035a76e9fe8d4f55d5201f","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"77388a73a70b1bb6130bd229fb362d97654e882a","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"287f2dafc68bb72709bb72a95acc109c8c3e0413","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/TestCompilerMojo.java","0"
"891c9ad1ddd631b149482d5f7315bedf85d779a1","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/DescriptorGenerator.java","0"
"891c9ad1ddd631b149482d5f7315bedf85d779a1","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/BeanGeneratorMojo.java","0"
"891c9ad1ddd631b149482d5f7315bedf85d779a1","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/JellyGeneratorMojo.java","0"
"4948f63c702a9a738cebdacff8ac7fe2dde8f527","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/JellyGeneratorMojo.java","0"
"4948f63c702a9a738cebdacff8ac7fe2dde8f527","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/TestResourcesMojo.java","0"
"4948f63c702a9a738cebdacff8ac7fe2dde8f527","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/TestCompilerMojo.java","0"
"4948f63c702a9a738cebdacff8ac7fe2dde8f527","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"4948f63c702a9a738cebdacff8ac7fe2dde8f527","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"64a4c000e483ef13fd3318376f0c021c19ad7c26","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","1"
"0571b62a3c59a48b1a9fec4a590ccb40c3d9a669","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"c6bf4689a22b08c4cbfc7b41f7474b87ffecb273","benchmark/src/main/java/org/apache/maven/Foo.java","0"
"f3d5d0ee6bb9eaa1df06024753eb716315b261fe","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/JellyGeneratorMojo.java","0"
"8c2f137858c776913e80dc1af4b0912a1a1becac","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","1"
"1792df8684158246ad18287a8fac1dc54d2992a9","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"94800693053970f6e9720999a5205cab304920b9","maven-core-it-support/src/main/java/org/apache/maven/it/Support.java","0"
"1b24da6163bb534a17cb05c36ddc36462952613f","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"84647e0f22a464700be2b80640236631cb40f39e","maven-core-it/it0002/src/test/java/org/apache/maven/it0001/PersonTest.java","0"
"84647e0f22a464700be2b80640236631cb40f39e","maven-core-it/it0002/src/main/java/org/apache/maven/it0001/Person.java","0"
"240aaecc582b0e06c52e0f514df6081c848a71f0","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","1"
"7545511aafade75ca90c3525c36f661f3c62b9b8","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","1"
"7e50e98385f47f78aba91d741d9a28764cca0e5a","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"0ce493657a5016837473f02b9d9a24b4e2f696e0","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"c273735623456c90936528948eed6f302ca7e91e","maven-core-it/it0002/src/main/java/org/apache/maven/it0002/Person.java","0"
"c273735623456c90936528948eed6f302ca7e91e","maven-core-it/it0003/src/main/java/org/apache/maven/it0003/Person.java","0"
"c273735623456c90936528948eed6f302ca7e91e","maven-core-it/it0003/src/test/java/org/apache/maven/it0003/PersonTest.java","0"
"c273735623456c90936528948eed6f302ca7e91e","maven-core-it/it0002/src/test/java/org/apache/maven/it0002/PersonTest.java","0"
"7e90a620815f8e0df641904c6c631a756c6f2788","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"aa2501b1b714ef09cb8d6cebb716bbd0771cae3e","maven-core-it/it1003/src/test/java/org/apache/maven/it1003/PersonTest.java","0"
"aa2501b1b714ef09cb8d6cebb716bbd0771cae3e","maven-core-it/it1002/src/main/java/org/apache/maven/it1002/Person.java","0"
"aa2501b1b714ef09cb8d6cebb716bbd0771cae3e","maven-core-it/it1000/src/main/java/org/apache/maven/it1000/Dummy.java","0"
"aa2501b1b714ef09cb8d6cebb716bbd0771cae3e","maven-core-it/it1003/src/main/java/org/apache/maven/it1003/Person.java","0"
"aa2501b1b714ef09cb8d6cebb716bbd0771cae3e","maven-core-it/it1001/src/main/java/org/apache/maven/it1001/Dummy.java","0"
"1ab665e88506d5b5c0973affd037a13b06176f5f","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","1"
"f00f23e6858dc2ffe045c2f0129139aadfdf2a05","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"581fa345375a2f71ca9eab64e04219dbbd83c39a","maven-core-it-verifier/src/main/java/org/apache/maven/it/Verifier.java","1"
"9c842282374bbb6c8439184e8538a0c9a80d3479","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilationFailureResponse.java","0"
"9c842282374bbb6c8439184e8538a0c9a80d3479","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"e04ec7ea75ce3988d2e1ac50356fdbefcaa3ebfc","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilationFailureResponse.java","0"
"bf095942fc0acc7bb1af2b3168917913eb77efed","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"09a8cc1e031b05b000f4e1d45e4357dc71497bee","maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java","0"
"4c0ba35e76bdac1f723da74348c07b493b3f5bd4","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarDeployMojo.java","0"
"c0000822c0fd09dc1d9c4aa32bb28aef57c9ac17","maven-plugins/maven-install-plugin/src/main/java/org/apache/maven/plugin/install/InstallMojo.java","0"
"11ae8b8471b86cfcde0a94f59b3b80c9f84c0b3d","maven-plugins/maven-install-plugin/src/main/java/org/apache/maven/plugin/install/InstallMojo.java","0"
"bba179f5aaf4546609adced4a0a6f2d617751c7f","maven-plugins/maven-install-plugin/src/main/java/org/apache/maven/plugin/install/InstallMojo.java","0"
"c4aa49c8714e893c3e09e5cd694f90e96aa0fc89","maven-plugins/maven-install-plugin/src/main/java/org/apache/maven/plugin/install/InstallMojo.java","0"
"e5c7f6b808c465c029835e186d7617092db167ff","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"880648435f8d5ce85afea56b85bf44b5339f0809","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/InstallMojo.java","0"
"07cac37dfe667cf8eb6338976f480d290a98dda9","maven-mboot/src/main/Base64.java","0"
"07cac37dfe667cf8eb6338976f480d290a98dda9","maven-mboot/src/main/HttpUtils.java","0"
"10a71275e5afa07c5e7d8dd78f1169b2012ac6e2","maven-mboot/src/main/ArtifactDownloader.java","0"
"a28ad005616db04bc472263f1c59712a855ae4e0","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefireFailureResponse.java","0"
"a28ad005616db04bc472263f1c59712a855ae4e0","maven-plugins/maven-surefire-plugin/src/main/java/org/apache/maven/test/SurefirePlugin.java","1"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/PluginDeployMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/AbstractGeneratorMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/AbstractPluginMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/InstallMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/DescriptorGenerator.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/BeanGeneratorMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/JellyGeneratorMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/PluginInstallMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/PluginMojo.java","0"
"107fd13e0adf8d2b38506c02f7fef796cacaeca9","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/PluginSetupMojo.java","0"
"d00330c7c25c64c921f20bfcb9ab45d6fdf52116","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"d00330c7c25c64c921f20bfcb9ab45d6fdf52116","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarDeployMojo.java","0"
"d00330c7c25c64c921f20bfcb9ab45d6fdf52116","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarInstallMojo.java","0"
"d00330c7c25c64c921f20bfcb9ab45d6fdf52116","maven-plugins/maven-compiler-plugin/src/main/java/org/apache/maven/plugin/CompilerMojo.java","0"
"91d9c5a82d5288c84b0f52dd3c9426c67da7b631","maven-plugins/maven-resources-plugin/src/test/java/org/apache/maven/plugin/resources/ResourcesMojoTest.java","0"
"165ac05c586f80bbb175af1504bc9364b993e9aa","maven-plugins/maven-install-plugin/src/main/java/org/apache/maven/plugin/install/InstallMojo.java","0"
"85107479c032e250ec212915e7693758c30f7f1d","maven-plugins/maven-pom-plugin/src/main/java/org/apache/maven/plugin/pom/PomInstallMojo.java","0"
"85107479c032e250ec212915e7693758c30f7f1d","maven-plugins/maven-pom-plugin/src/main/java/org/apache/maven/plugin/pom/PomDeployMojo.java","0"
"4abf102820b66eadd4bef2340d9dcef9d14a3c00","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"07cfd28f6712a9253b1db02eb3884d495a8c4473","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/JarMojo.java","0"
"07cfd28f6712a9253b1db02eb3884d495a8c4473","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/AbstractJarMojo.java","0"
"0cf96effb23b252915542b212d97918f641696c4","maven-core-it/it0006/src/main/java/org/apache/maven/it0000/Person.java","0"
"0cf96effb23b252915542b212d97918f641696c4","maven-core-it/it0006/src/test/java/org/apache/maven/it0000/PersonTest.java","0"
"dd7093ada6435ce50505378901acd158d4282cc9","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/AbstractJarMojo.java","0"
"db646bfa4adfe8de8258d3c442c6680dbd1c7fc6","maven-plugins/maven-jar-plugin/src/main/java/org/apache/maven/plugin/jar/AbstractJarMojo.java","0"
"cfa046c6d9eaecd407a9d3becff60279d94ee565","maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/InstallMojo.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/ArtifactDownloader.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/CompilerError.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/Base64.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/SurefireBooter.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/JavacCompiler.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/Commandline.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/IsolatedClassLoader.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/IOUtil.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/AbstractCompiler.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/MBoot.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/JarMojo.java","0"
"65a5fee93523664945a532ec541c225ad18c6a03","maven-mboot2/src/main/java/Os.java","0"
