,commit_hash,file,implicated
27,345d94fda48f0e3e2219b9daf572f6e31a5a3565,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,1
28,be900e719474ef6ca6a59f3571a057b396c787b3,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/FacetLabel.java,1
29,be900e719474ef6ca6a59f3571a057b396c787b3,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/writercache/cl2o/CategoryPathUtils.java,1
30,be900e719474ef6ca6a59f3571a057b396c787b3,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/CategoryPath.java,1
31,30bab663575047e880536366d5bfe9a185ac812b,lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/builders/TestNumericRangeFilterBuilder.java,1
32,2ce5f0a40c9887da7d3733e0ec501f777e4fcf14,lucene/test-framework/src/java/org/apache/lucene/index/BaseDocValuesFormatTestCase.java,1
33,7f449db312fff4f38b2f294046b63ad80262d996,lucene/highlighter/src/test/org/apache/lucene/search/vectorhighlight/FastVectorHighlighterTest.java,1
34,b43eeb884d9550bd1e96dafe2841c06c323c73fd,lucene/test-framework/src/java/org/apache/lucene/index/RandomIndexWriter.java,1
35,061646e0407e2a31a462625023c4298081dae729,lucene/src/java/org/apache/lucene/index/DocumentsWriter.java,1
36,226add426234d28c4e4cad0ed93205055f9764fb,lucene/analysis/phonetic/src/test/org/apache/lucene/analysis/phonetic/TestBeiderMorseFilter.java,1
37,227a5689e81fd220c39bf15d2bcc3209d6550516,lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/ReverseOrdFieldSource.java,1
38,227a5689e81fd220c39bf15d2bcc3209d6550516,lucene/core/src/java/org/apache/lucene/search/FieldCacheImpl.java,1
39,227a5689e81fd220c39bf15d2bcc3209d6550516,lucene/core/src/test/org/apache/lucene/search/TestFieldCache.java,1
40,227a5689e81fd220c39bf15d2bcc3209d6550516,lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/OrdFieldSource.java,1
41,b12c1fa6b38ad8ce4cfc4ea15de43cc2ca1bb9e8,lucene/core/src/test/org/apache/lucene/search/TestSameScoresWithThreads.java,1
42,9a70dbc5ecd8ac189bb8440cc25351646dc2e271,lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/BaseFragListBuilder.java,1
43,9a70dbc5ecd8ac189bb8440cc25351646dc2e271,lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/SimpleFieldFragList.java,1
44,e1cd31b1d51558ec45e2b6093c611ebb777d8568,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/DocValuesWriterBase.java,1
45,e1cd31b1d51558ec45e2b6093c611ebb777d8568,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/Bytes.java,1
46,d3af69d7a2ca2e127449991258a74cb266b663d6,lucene/suggest/src/java/org/apache/lucene/search/suggest/SortedInputIterator.java,1
47,d3af69d7a2ca2e127449991258a74cb266b663d6,lucene/suggest/src/java/org/apache/lucene/search/suggest/fst/FSTCompletionLookup.java,1
48,055b127de9abea8cd5c453cdaa11c6bf3835e2fd,lucene/core/src/java/org/apache/lucene/index/IndexFileDeleter.java,1
49,eebf9861a0cd591f37c699b9db5f986169b3fc25,lucene/src/java/org/apache/lucene/queryParser/QueryParserBase.java,1
50,eebf9861a0cd591f37c699b9db5f986169b3fc25,lucene/queryparser/src/java/org/apache/lucene/queryparser/classic/QueryParserBase.java,1
51,eebf9861a0cd591f37c699b9db5f986169b3fc25,modules/queryparser/src/java/org/apache/lucene/queryparser/classic/QueryParserBase.java,1
52,b21acc647e81619cd09f2131f2c2bfa17c8c8370,lucene/queries/src/test/org/apache/lucene/queries/CommonTermsQueryTest.java,1
53,b21acc647e81619cd09f2131f2c2bfa17c8c8370,lucene/queries/src/java/org/apache/lucene/queries/CommonTermsQuery.java,1
54,e64f9dfb65b23b8ef1d0d366e1aed66ad1f0584f,lucene/test-framework/src/java/org/apache/lucene/store/MockDirectoryWrapper.java,1
55,1e7aa9e5f8b008b10a118fe96ac6be219cb414fc,lucene/core/src/test/org/apache/lucene/search/TestDocValuesRangeQuery.java,1
56,1e7aa9e5f8b008b10a118fe96ac6be219cb414fc,lucene/core/src/test/org/apache/lucene/search/TestCachingWrapperFilter.java,1
57,1e7aa9e5f8b008b10a118fe96ac6be219cb414fc,lucene/core/src/java/org/apache/lucene/search/DocValuesRangeQuery.java,1
58,1e7aa9e5f8b008b10a118fe96ac6be219cb414fc,lucene/core/src/java/org/apache/lucene/search/FieldValueQuery.java,1
59,b538d68ebb6bc476471353e6dad0e78072f971a0,lucene/core/src/java/org/apache/lucene/codecs/lucene46/Lucene46SegmentInfoWriter.java,1
60,0511953e22b1a85ca078350ca02bfdd1d6137ff2,lucene/core/src/test/org/apache/lucene/index/TestSizeBoundedForceMerge.java,1
61,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/src/java/org/apache/lucene/index/IndexWriter.java,1
62,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,1
63,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/src/java/org/apache/lucene/index/IndexFileDeleter.java,1
64,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
65,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/core/src/java/org/apache/lucene/index/IndexFileDeleter.java,1
66,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/core/src/java/org/apache/lucene/util/IOUtils.java,1
67,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/core/src/java/org/apache/lucene/index/StoredFieldsConsumer.java,1
68,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsWriter.java,1
69,2061563b4cd5f00f85fda4264445e560c8581ab1,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsWriter.java,1
70,e5feb71ab980aa11547954812c2d83cb1d430880,lucene/facet/src/java/org/apache/lucene/facet/RangeFacetCounts.java,1
71,e5feb71ab980aa11547954812c2d83cb1d430880,lucene/facet/src/java/org/apache/lucene/facet/DrillDownQuery.java,1
72,a918f4e08ff7f9107b21db0460ac0b830279e1b9,lucene/core/src/java/org/apache/lucene/index/BaseCompositeReader.java,1
73,a918f4e08ff7f9107b21db0460ac0b830279e1b9,lucene/core/src/test/org/apache/lucene/index/Test2BDocs.java,1
74,62f99329cedbc8e610b620a382f4804753401022,lucene/core/src/test/org/apache/lucene/index/TestDocInverterPerFieldErrorInfo.java,1
75,5fa7cf061b2b4af227b324144a397b4f431a899e,lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldTermStack.java,1
76,e87f0e73edc89b1c642e60505607b6f2ff4da4ed,lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/JoinDocFreqValueSource.java,1
77,e87f0e73edc89b1c642e60505607b6f2ff4da4ed,lucene/core/src/java/org/apache/lucene/util/mutable/MutableValueLong.java,1
78,5486998cf893b1b3fdc014a32efcf1c78901a1ae,lucene/core/src/test/org/apache/lucene/util/fst/TestFSTs.java,1
79,f8ec1c07f035dcdc70cbaa5c49dcac8ab85ca5c6,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
80,f8ec1c07f035dcdc70cbaa5c49dcac8ab85ca5c6,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextNormsFormat.java,1
81,744dd9662148acb73a279e746a0881f7ccfc7273,lucene/facet/src/test/org/apache/lucene/facet/taxonomy/directory/TestDirectoryTaxonomyWriter.java,1
82,744dd9662148acb73a279e746a0881f7ccfc7273,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/directory/DirectoryTaxonomyWriter.java,1
83,8fa1ae2fecde24306c38e451017b75c51c994093,lucene/test-framework/src/java/org/apache/lucene/index/BaseDocValuesFormatTestCase.java,1
84,e5433fe67df6bff7e3580a78a5e2f9193c79e1d1,lucene/core/src/java/org/apache/lucene/store/ByteBufferIndexInput.java,1
85,a6bdd96df186e3d2ea693cfb8da4e1fe18201b82,lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/BooleanQuery2ModifierNodeProcessor.java,1
86,a6bdd96df186e3d2ea693cfb8da4e1fe18201b82,lucene/queryparser/src/test/org/apache/lucene/queryparser/classic/TestQueryParser.java,1
87,a6bdd96df186e3d2ea693cfb8da4e1fe18201b82,lucene/queryparser/src/test/org/apache/lucene/queryparser/util/QueryParserTestBase.java,1
88,a6bdd96df186e3d2ea693cfb8da4e1fe18201b82,lucene/queryparser/src/test/org/apache/lucene/queryparser/ext/TestExtendableQueryParser.java,1
89,3e257bf8148fa9e54a10b3a9b9f034351f3cb2a4,lucene/tools/src/java/org/apache/lucene/validation/ForbiddenApisCheckTask.java,1
90,b98355be7d32321a4b8c691b36f175247b0494cf,lucene/facet/src/java/org/apache/lucene/facet/TaxonomyFacetSumValueSource.java,1
91,b98355be7d32321a4b8c691b36f175247b0494cf,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/DocValuesOrdinalsReader.java,1
92,61bf7aaf66c3b9e1c61f52161133752568d950cd,lucene/misc/src/java/org/apache/lucene/misc/HighFreqTerms.java,1
93,6d0f20d1dffd5acbc320958ea2e17683267506f5,modules/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestWordDelimiterFilter.java,1
94,6d0f20d1dffd5acbc320958ea2e17683267506f5,lucene/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestWordDelimiterFilter.java,1
95,8adf0f090467226d2ba850d0666be9a045837901,lucene/facet/src/java/org/apache/lucene/facet/FacetPackage.java,1
96,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/src/java/org/apache/lucene/codecs/lucene40/values/FixedStraightBytesImpl.java,1
97,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/src/java/org/apache/lucene/index/values/FixedStraightBytesImpl.java,1
98,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/Floats.java,1
99,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/test/org/apache/lucene/index/TestDocValuesIndexing.java,1
100,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/VarStraightBytesImpl.java,1
101,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/FixedSortedBytesImpl.java,1
102,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/VarSortedBytesImpl.java,1
103,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/FixedStraightBytesImpl.java,1
104,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/Bytes.java,1
105,a148ef1b66b585621c9bb9f465e85a44aa798be5,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/FixedDerefBytesImpl.java,1
106,d03e07aa31ccabf19778dcad815d555619f34c12,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1
107,e602ac871109dedf946cab4a74a4f252f9511717,lucene/src/java/org/apache/lucene/index/PerFieldCodecWrapper.java,1
108,793be39a200f7fe829c2b182dfaa1a263f685638,lucene/core/src/java/org/apache/lucene/index/FilterAtomicReader.java,1
109,793be39a200f7fe829c2b182dfaa1a263f685638,lucene/core/src/java/org/apache/lucene/search/CachingWrapperFilter.java,1
110,793be39a200f7fe829c2b182dfaa1a263f685638,lucene/core/src/java/org/apache/lucene/index/IndexReader.java,1
111,2f82a13b2017c9e911c9b2d7111f9df6101edd75,lucene/core/src/java/org/apache/lucene/util/IntsRef.java,1
112,5819b8b7ab573019b85a9727103dfe4aa2eca866,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/CachedOrdinalsReader.java,1
113,a3b16cb2985a38a093dc1efd2f65fa23acfe8b43,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,1
114,a3b16cb2985a38a093dc1efd2f65fa23acfe8b43,lucene/grouping/src/java/org/apache/lucene/search/grouping/BlockGroupingCollector.java,1
115,a3b16cb2985a38a093dc1efd2f65fa23acfe8b43,lucene/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,1
116,cf21ed3d3f93f4be5878198bbde742381bf33963,lucene/core/src/test/org/apache/lucene/search/TestBooleanCoord.java,1
117,a3b22af2f4e4587652aed8244217b8264d4fbf1d,lucene/src/java/org/apache/lucene/index/IndexWriter.java,1
118,a3b22af2f4e4587652aed8244217b8264d4fbf1d,lucene/src/java/org/apache/lucene/index/FilterIndexReader.java,1
119,a3b22af2f4e4587652aed8244217b8264d4fbf1d,lucene/src/java/org/apache/lucene/index/ParallelReader.java,1
120,a3b22af2f4e4587652aed8244217b8264d4fbf1d,lucene/src/java/org/apache/lucene/index/IndexReader.java,1
121,f2f66dfa5dc8c39fc0ab84c347e32e72e341b71c,lucene/core/src/java/org/apache/lucene/index/FieldInfos.java,1
122,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/src/java/org/apache/lucene/search/IndexSearcher.java,1
123,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/src/java/org/apache/lucene/search/function/CustomScoreQuery.java,1
124,03b971f61b9f3faf86d42a2f365324d468fc1894,modules/analysis/common/src/test/org/apache/lucene/collation/CollationTestBase.java,1
125,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/src/java/org/apache/lucene/index/LogMergePolicy.java,1
126,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/src/java/org/apache/lucene/search/function/ValueSourceQuery.java,1
127,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/src/java/org/apache/lucene/search/Query.java,1
128,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/core/src/java/org/apache/lucene/search/IndexSearcher.java,1
129,03b971f61b9f3faf86d42a2f365324d468fc1894,lucene/core/src/test/org/apache/lucene/search/TestSort.java,1
130,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/SegmentInfos.java,1
131,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/TermVectorsReader.java,1
132,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/FieldsReader.java,1
133,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/SegmentInfo.java,1
134,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/CheckIndex.java,1
135,58406a4a3c537f344865209a458b905a5e16ac84,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsReader.java,1
136,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/FieldInfos.java,1
137,58406a4a3c537f344865209a458b905a5e16ac84,lucene/src/java/org/apache/lucene/index/SegmentReader.java,1
138,3e1925fa363d1d9887cab058db8cf52b8fc4385a,lucene/core/src/java/org/apache/lucene/index/SegmentCoreReaders.java,1
139,3e1925fa363d1d9887cab058db8cf52b8fc4385a,lucene/core/src/java/org/apache/lucene/codecs/lucene42/Lucene42DocValuesProducer.java,1
140,3e1925fa363d1d9887cab058db8cf52b8fc4385a,lucene/core/src/test/org/apache/lucene/search/TestCachingWrapperFilter.java,1
141,3e1925fa363d1d9887cab058db8cf52b8fc4385a,lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,1
142,3e1925fa363d1d9887cab058db8cf52b8fc4385a,lucene/core/src/java/org/apache/lucene/search/CachingWrapperFilter.java,1
143,edb186621f1521622898bdd95373699abb3d65d8,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/directory/DirectoryTaxonomyWriter.java,1
144,a55322fa82b123aeb8e1753402cea62296cd8a05,lucene/facet/src/test/org/apache/lucene/facet/search/sampling/BaseSampleTestTopK.java,1
145,530d9b2fc3e0ab48a8263485c5ae8c946449012e,lucene/core/src/test/org/apache/lucene/index/TestIndexWriterExceptions.java,1
146,530d9b2fc3e0ab48a8263485c5ae8c946449012e,lucene/core/src/test/org/apache/lucene/index/TestConsistentFieldNumbers.java,1
147,530d9b2fc3e0ab48a8263485c5ae8c946449012e,lucene/core/src/java/org/apache/lucene/index/DocumentsWriter.java,1
148,530d9b2fc3e0ab48a8263485c5ae8c946449012e,lucene/src/java/org/apache/lucene/index/FieldInfos.java,1
149,530d9b2fc3e0ab48a8263485c5ae8c946449012e,lucene/src/java/org/apache/lucene/index/SegmentInfos.java,1
150,9a9e04294e00b8b102fbb82a931bf55e31733591,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
151,e3a9d57db7c10572f21e1d577772b26a726a8c1d,lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java,1
152,3a5ce531dad9d20247afb236b7fcaa1398c76288,lucene/analysis/common/src/test/org/apache/lucene/analysis/core/TestUAX29URLEmailAnalyzer.java,1
153,3a5ce531dad9d20247afb236b7fcaa1398c76288,lucene/analysis/common/src/test/org/apache/lucene/analysis/standard/TestUAX29URLEmailAnalyzer.java,1
154,3a5ce531dad9d20247afb236b7fcaa1398c76288,lucene/analysis/common/src/java/org/apache/lucene/analysis/standard/UAX29URLEmailAnalyzer.java,1
155,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40DocValuesProducer.java,1
156,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/test-framework/src/java/org/apache/lucene/codecs/lucene40/Lucene40SegmentInfoWriter.java,1
157,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40FieldInfosReader.java,1
158,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40PostingsFormat.java,1
159,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40SegmentInfoFormat.java,1
160,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/test-framework/src/java/org/apache/lucene/codecs/lucene40/Lucene40TermVectorsWriter.java,1
161,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40SegmentInfoReader.java,1
162,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40DocValuesConsumer.java,1
163,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40LiveDocsFormat.java,1
164,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40DocValuesFormat.java,1
165,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40FieldInfosFormat.java,1
166,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/test-framework/src/java/org/apache/lucene/codecs/lucene40/Lucene40PostingsWriter.java,1
167,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/test-framework/src/java/org/apache/lucene/codecs/lucene40/Lucene40SkipListWriter.java,1
168,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/PerDocConsumer.java,1
169,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/FieldInfosWriter.java,1
170,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40SkipListReader.java,1
171,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/Floats.java,1
172,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/test-framework/src/java/org/apache/lucene/codecs/lucene40/Lucene40FieldInfosWriter.java,1
173,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/Ints.java,1
174,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/FieldInfosReader.java,1
175,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/backward-codecs/src/java/org/apache/lucene/codecs/lucene40/Lucene40SegmentInfoWriter.java,1
176,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/DocValuesWriterBase.java,1
177,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/DocValuesConsumer.java,1
178,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/DocValuesArraySource.java,1
179,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40SegmentInfoWriter.java,1
180,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40Codec.java,1
181,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40TermVectorsReader.java,1
182,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene46/Lucene46SegmentInfoWriter.java,1
183,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40FieldInfosWriter.java,1
184,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/PerDocProducer.java,1
185,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsReader.java,1
186,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40NormsFormat.java,1
187,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/PerDocProducerBase.java,1
188,aba2d3dd209b08c5ca5f6a672139accd0d2c0cf3,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40PostingsReader.java,1
189,143b818f58020f198fd3aeaeef01584c6313460c,lucene/src/test/org/apache/lucene/index/TestReaderClosed.java,1
190,143b818f58020f198fd3aeaeef01584c6313460c,lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,1
191,143b818f58020f198fd3aeaeef01584c6313460c,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,1
192,143b818f58020f198fd3aeaeef01584c6313460c,lucene/core/src/test/org/apache/lucene/index/TestReaderClosed.java,1
193,143b818f58020f198fd3aeaeef01584c6313460c,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
194,143b818f58020f198fd3aeaeef01584c6313460c,lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java,1
195,143b818f58020f198fd3aeaeef01584c6313460c,lucene/core/src/java/org/apache/lucene/index/FilterAtomicReader.java,1
196,143b818f58020f198fd3aeaeef01584c6313460c,lucene/src/java/org/apache/lucene/index/IndexReader.java,1
197,91b1117214433b9a20748d591ffce4e852dce5d7,lucene/suggest/src/java/org/apache/lucene/search/suggest/FileDictionary.java,1
198,1ab974e2d177508cc6de0db76b11bb3cc13884de,lucene/core/src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java,1
