sha,file,implicated
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/codecs/src/java/org/apache/lucene/codecs/sep/SepDocValuesProducer.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40LiveDocsFormat.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/test/org/apache/lucene/index/TestIndexWriterMerging.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/java/org/apache/lucene/index/SegmentInfo.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/java/org/apache/lucene/index/CheckIndex.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsReader.java,1
9085ef830d30c162f52d7510be1b66699e390e8f,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
57a46b85e2444a4460cf956c214c798081d5cd50,lucene/facet/src/test/org/apache/lucene/facet/sortedset/TestSortedSetDocValuesFacets.java,1
57a46b85e2444a4460cf956c214c798081d5cd50,lucene/facet/src/test/org/apache/lucene/facet/TestDrillSideways.java,1
7421b492dc385b84b0a067e8d08bf81b481e07ac,lucene/test-framework/src/java/org/apache/lucene/analysis/BaseTokenStreamTestCase.java,1
bced004c34d8afe9a7aaa9895a5ba0f7dd57bcbc,lucene/core/src/test/org/apache/lucene/search/TestLRUFilterCache.java,1
352fb71f5d86367143ffa9163547ee588b14e608,lucene/analysis/uima/src/java/org/apache/lucene/analysis/uima/UIMAAnnotationsTokenizerFactory.java,1
352fb71f5d86367143ffa9163547ee588b14e608,lucene/analysis/uima/src/java/org/apache/lucene/analysis/uima/UIMATypeAwareAnnotationsTokenizerFactory.java,1
352fb71f5d86367143ffa9163547ee588b14e608,lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/JapanesePartOfSpeechStopFilterFactory.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/java/org/apache/solr/update/SolrCmdDistributor.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/solrj/src/test/org/apache/solr/client/solrj/SolrExceptionTest.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/java/org/apache/solr/cloud/RecoveryStrategy.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/SolrEntityProcessor.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/test/org/apache/solr/cloud/FullSolrCloudDistribCmdsTest.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/java/org/apache/solr/update/processor/DistributedUpdateProcessor.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/java/org/apache/solr/cloud/SyncStrategy.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/java/org/apache/solr/handler/SnapPuller.java,1
a524df181f5b2d9713036bfd010a7561def15f04,solr/core/src/test/org/apache/solr/cloud/hdfs/StressHdfsTest.java,1
963d602b7f79e78b8d51ae96680a02cdda52a432,solr/src/test/org/apache/solr/handler/component/SpellCheckComponentTest.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/test/org/apache/lucene/index/TestDocumentsWriterDeleteQueue.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/java/org/apache/lucene/index/CoalescedDeletes.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/java/org/apache/lucene/index/PrefixCodedTerms.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/java/org/apache/lucene/index/CoalescedUpdates.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/test/org/apache/lucene/index/TestPrefixCodedTerms.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/src/java/org/apache/lucene/index/PrefixCodedTerms.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/src/test/org/apache/lucene/index/TestDocumentsWriterDeleteQueue.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/java/org/apache/lucene/index/FrozenBufferedUpdates.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/src/test/org/apache/lucene/index/TestIndexWriterDelete.java,1
3037543322e05c570b330bea75cc6fea5375be69,lucene/src/java/org/apache/lucene/index/BufferedDeletesStream.java,1
e7d98b93c77ecda06fc4244290fba3e95f7d4295,solr/core/src/test/org/apache/solr/handler/admin/ShowFileRequestHandlerTest.java,1
3475d48ab54fd4c04b7f1bf9eb9b21bc959b70db,lucene/queryparser/src/java/org/apache/lucene/queryparser/analyzing/AnalyzingQueryParser.java,1
3475d48ab54fd4c04b7f1bf9eb9b21bc959b70db,lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/AnalyzerQueryNodeProcessor.java,1
b60d1448d5756f8da769e35f90b086a51fa282d9,solr/src/java/org/apache/solr/handler/component/SearchHandler.java,1
b60d1448d5756f8da769e35f90b086a51fa282d9,solr/src/java/org/apache/solr/core/SolrResourceLoader.java,1
73b5ae807534675dfe042334f24dad8024f4cd81,solr/core/src/java/org/apache/solr/core/SolrConfig.java,1
73b5ae807534675dfe042334f24dad8024f4cd81,solr/core/src/test/org/apache/solr/core/TestConfig.java,1
d04fbb0726ed678ac93bbe9099240bf274244f85,lucene/facet/src/java/org/apache/lucene/facet/search/StandardFacetsAccumulator.java,1
d04fbb0726ed678ac93bbe9099240bf274244f85,lucene/facet/src/java/org/apache/lucene/facet/search/FacetsAccumulator.java,1
d04fbb0726ed678ac93bbe9099240bf274244f85,lucene/facet/src/java/org/apache/lucene/facet/search/DrillSidewaysQuery.java,1
d04fbb0726ed678ac93bbe9099240bf274244f85,lucene/facet/src/test/org/apache/lucene/facet/search/TestDrillSideways.java,1
d04fbb0726ed678ac93bbe9099240bf274244f85,lucene/facet/src/java/org/apache/lucene/facet/search/DrillSideways.java,1
d04fbb0726ed678ac93bbe9099240bf274244f85,lucene/facet/src/java/org/apache/lucene/facet/search/DrillSidewaysScorer.java,1
1e561ffb8e9326a81124f4b17ca725a7db4b8957,lucene/core/src/java/org/apache/lucene/index/CheckIndex.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/core/src/test/org/apache/solr/handler/component/DummyCustomParamSpellChecker.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/java/org/apache/solr/handler/component/SpellCheckComponent.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/test/org/apache/solr/handler/component/DummyCustomParamSpellChecker.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/core/src/java/org/apache/solr/spelling/AbstractLuceneSpellChecker.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/java/org/apache/solr/spelling/AbstractLuceneSpellChecker.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/test/org/apache/solr/spelling/FileBasedSpellCheckerTest.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/core/src/java/org/apache/solr/spelling/SolrSpellChecker.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/core/src/test/org/apache/solr/handler/component/SpellCheckComponentTest.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/test/org/apache/solr/spelling/IndexBasedSpellCheckerTest.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/test/org/apache/solr/handler/component/SpellCheckComponentTest.java,1
6937cd262b633dd403fd1de960f2c3947e469109,solr/src/java/org/apache/solr/spelling/SpellingOptions.java,1
01228c7a99769f24c57602f84dbc3a2ef116b5cb,lucene/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterPhraseTest.java,1
01228c7a99769f24c57602f84dbc3a2ef116b5cb,lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/PerfRunData.java,1
01228c7a99769f24c57602f84dbc3a2ef116b5cb,lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java,1
01228c7a99769f24c57602f84dbc3a2ef116b5cb,lucene/src/test-framework/java/org/apache/lucene/util/LuceneTestCase.java,1
00ae476b2e9adfd96e816bfd70429fd4fd43d490,solr/core/src/java/org/apache/solr/handler/SnapPuller.java,1
00ae476b2e9adfd96e816bfd70429fd4fd43d490,lucene/core/src/java/org/apache/lucene/store/SimpleFSLockFactory.java,1
00ae476b2e9adfd96e816bfd70429fd4fd43d490,lucene/core/src/test/org/apache/lucene/store/TestLockFactory.java,1
dcb1f1ab0e0a3ccd7b231a0b8a7cd211c4a5558f,solr/core/src/test/org/apache/solr/TestGroupingSearch.java,1
dcb1f1ab0e0a3ccd7b231a0b8a7cd211c4a5558f,solr/src/common/org/apache/solr/common/params/GroupParams.java,1
dcb1f1ab0e0a3ccd7b231a0b8a7cd211c4a5558f,solr/src/test/org/apache/solr/TestGroupingSearch.java,1
6430824717ce7bf0685f418df92ebb33f33f7c95,lucene/test-framework/src/java/org/apache/lucene/codecs/asserting/AssertingStoredFieldsFormat.java,1
10c971962a32b64e7d20c37ba4ce7a9c1d55066c,solr/core/src/java/org/apache/solr/cloud/ZkController.java,1
10c971962a32b64e7d20c37ba4ce7a9c1d55066c,solr/core/src/test/org/apache/solr/cloud/HttpPartitionTest.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/core/src/test/org/apache/lucene/store/TestRAMDirectory.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/core/src/test/org/apache/lucene/index/TestIndexWriter.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/src/test/org/apache/lucene/index/Test2BTerms.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,solr/core/src/test/org/apache/solr/core/AlternateDirectoryTest.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/core/src/test/org/apache/lucene/index/TestFieldsReader.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/core/src/test/org/apache/lucene/index/TestIndexWriterLockRelease.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/src/test-framework/java/org/apache/lucene/util/LuceneTestCase.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,solr/src/test/org/apache/solr/core/AlternateDirectoryTest.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,solr/src/test/org/apache/solr/spelling/IndexBasedSpellCheckerTest.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,1
d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516,lucene/core/src/test/org/apache/lucene/store/TestLockFactory.java,1
f13833f00f8ff9c26acb192fb2b55a769cbc8ec4,lucene/core/src/test/org/apache/lucene/index/TestIndexWriterWithThreads.java,1
f13833f00f8ff9c26acb192fb2b55a769cbc8ec4,lucene/src/java/org/apache/lucene/index/IndexWriter.java,1
f13833f00f8ff9c26acb192fb2b55a769cbc8ec4,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
feff38bc2f0efeeff3666fc6b98ff587216cfe65,solr/src/test/org/apache/solr/update/UpdateParamsTest.java,1
f36b5170853759ed4f2b4282a272ee1c5d8ccdea,lucene/core/src/test/org/apache/lucene/index/TestDoc.java,1
5ec48108df8997430e3e8b47c056d0d63c6d2db3,lucene/core/src/java/org/apache/lucene/index/TypePromoter.java,1
5660a0e2d1969921dbe321c33491baabc20db80a,lucene/core/src/test/org/apache/lucene/search/TestSearchAfter.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextFieldsReader.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/search/TermQuery.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/index/MultiFields.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40TermVectorsReader.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/directory/DirectoryTaxonomyWriter.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40PostingsReader.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/test/org/apache/lucene/codecs/lucene40/TestReuseDocsEnum.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/misc/src/java/org/apache/lucene/misc/HighFreqTerms.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/index/DocsEnum.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/search/BooleanQuery.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/java/org/apache/lucene/index/CheckIndex.java,1
a7a18e3dc7a7e56ba138dacea91fe3ed86addb16,lucene/core/src/test/org/apache/lucene/index/TestStressIndexing2.java,1
3396a6f6b2f148037f9fef9e55d748f772185a21,solr/solrj/src/test/org/apache/solr/client/solrj/impl/BasicHttpSolrClientTest.java,1
3396a6f6b2f148037f9fef9e55d748f772185a21,solr/solrj/src/java/org/apache/solr/client/solrj/impl/HttpSolrServer.java,1
3dbedc140f53fb2cc010d3652af361e10acbb280,solr/core/src/java/org/apache/solr/cloud/ZkController.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/test-framework/src/java/org/apache/lucene/analysis/CollationTestBase.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/core/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/core/src/java/org/apache/lucene/analysis/NumericTokenStream.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,modules/queryparser/src/java/org/apache/lucene/queryparser/classic/QueryParserBase.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/queryparser/src/java/org/apache/lucene/queryparser/classic/QueryParserBase.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/src/test-framework/java/org/apache/lucene/analysis/CollationTestBase.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,lucene/core/src/java/org/apache/lucene/index/TermsHashPerField.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,solr/core/src/java/org/apache/solr/handler/AnalysisRequestHandlerBase.java,1
33996947d1c71fd157d31d8e6a9d61c32fcd8332,solr/src/java/org/apache/solr/handler/AnalysisRequestHandlerBase.java,1
a66a716d1808b56d0fcb68c87a3bc6427d0034b1,solr/core/src/java/org/apache/solr/cloud/Overseer.java,1
948fa0bdc676f273736835057ddf1b5efa485078,lucene/core/src/java/org/apache/lucene/search/PhraseQuery.java,1
948fa0bdc676f273736835057ddf1b5efa485078,lucene/core/src/java/org/apache/lucene/search/MultiPhraseQuery.java,1
cf521385a7108b4d31889d828e842df98f7569de,lucene/sandbox/src/test/org/apache/lucene/codecs/idversion/TestIDVersionPostingsFormat.java,1
1f0c3173983ce2a87ce6bcc93d074c3f38e8d955,lucene/core/src/test/org/apache/lucene/util/TestOpenBitSet.java,1
3c65d1515fba04527a8e02f8a6986825c63deaff,solr/core/src/java/org/apache/solr/rest/schema/CopyFieldCollectionResource.java,1
3c65d1515fba04527a8e02f8a6986825c63deaff,solr/core/src/java/org/apache/solr/response/SchemaXmlResponseWriter.java,1
3c65d1515fba04527a8e02f8a6986825c63deaff,solr/core/src/java/org/apache/solr/schema/IndexSchema.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,solr/src/test/org/apache/solr/spelling/suggest/SuggesterTest.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,solr/src/java/org/apache/solr/handler/component/SpellCheckComponent.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,solr/src/test/org/apache/solr/spelling/suggest/SuggesterFSTTest.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,modules/suggest/src/test/org/apache/lucene/search/suggest/fst/FSTLookupTest.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,solr/src/test/org/apache/solr/spelling/suggest/SuggesterTSTTest.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,modules/suggest/src/java/org/apache/lucene/search/suggest/fst/FSTLookup.java,1
335f8fd6500995ce6f862e830e904c53a625bce8,modules/suggest/src/test/org/apache/lucene/search/suggest/LookupBenchmarkTest.java,1
d4ba2e7f16cf405f99fc80d40cb1e50e5e853d37,lucene/core/src/java/org/apache/lucene/index/CheckIndex.java,1
8111eae103d92be54ac2264032ae31d557fd5226,lucene/src/java/org/apache/lucene/search/PhraseQuery.java,1
8111eae103d92be54ac2264032ae31d557fd5226,lucene/core/src/java/org/apache/lucene/search/PhraseQuery.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextFieldsReader.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/analysis/kuromoji/src/tools/java/org/apache/lucene/analysis/ja/util/TokenInfoDictionaryBuilder.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/dict/UserDictionary.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/core/src/java/org/apache/lucene/util/fst/PairOutputs.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/core/src/java/org/apache/lucene/util/fst/FST.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/core/src/java/org/apache/lucene/util/fst/Builder.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/core/src/test/org/apache/lucene/util/fst/TestFSTs.java,1
43edec41bb3bddabd61565ec2cf7ea7e2b000e2f,lucene/analysis/common/src/java/org/apache/lucene/analysis/synonym/SynonymFilter.java,1
90248e585668c5d028208dbe06bd0e6863b891f1,lucene/core/src/test/org/apache/lucene/index/TestIndexWriterWithThreads.java,1
90248e585668c5d028208dbe06bd0e6863b891f1,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,1
a149cac730f95d89fc2f77aae177ff3a77004fe8,lucene/src/test/org/apache/lucene/index/TestIndexReaderCloneNorms.java,1
a149cac730f95d89fc2f77aae177ff3a77004fe8,lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java,1
a149cac730f95d89fc2f77aae177ff3a77004fe8,lucene/src/test/org/apache/lucene/index/TestIndexReaderClone.java,1
a149cac730f95d89fc2f77aae177ff3a77004fe8,lucene/src/test/org/apache/lucene/index/TestIndexReaderReopen.java,1
a149cac730f95d89fc2f77aae177ff3a77004fe8,lucene/src/test/org/apache/lucene/index/TestParallelReader.java,1
a149cac730f95d89fc2f77aae177ff3a77004fe8,lucene/src/test/org/apache/lucene/index/TestNorms.java,1
2c4d07b774f050ee541213a17859f026b6d0e654,solr/core/src/java/org/apache/solr/core/SolrCore.java,1
2c4d07b774f050ee541213a17859f026b6d0e654,solr/core/src/java/org/apache/solr/update/processor/LogUpdateProcessorFactory.java,1
a7f0e581f87dd4f443d9aa410c7e564d9b8d2dd3,lucene/src/java/org/apache/lucene/index/TermVectorsReader.java,1
4230b5b25842d33511e1d9d18b27f3ef65fdde06,lucene/core/src/java/org/apache/lucene/index/ThreadAffinityDocumentsWriterThreadPool.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/test/org/apache/lucene/util/TestByteBlockPool.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/java/org/apache/lucene/index/TermsHash.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/FixedStraightBytesImpl.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/suggest/src/java/org/apache/lucene/search/suggest/BytesRefList.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/VarStraightBytesImpl.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/java/org/apache/lucene/util/ByteBlockPool.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/java/org/apache/lucene/util/IntBlockPool.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/core/src/java/org/apache/lucene/index/TermsHashPerField.java,1
8ca79f4f06577f69baeae7c5b425aead593ea463,lucene/suggest/src/java/org/apache/lucene/search/suggest/BytesRefArray.java,1
ca5de72970837d3b25a6aaf3a2c754c904a1b1b4,lucene/analysis/common/src/test/org/apache/lucene/analysis/hunspell/StemmerTestBase.java,1
8bc192329f00dd9ffa0dd1dd165a0bd391542465,lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,1
8bc192329f00dd9ffa0dd1dd165a0bd391542465,lucene/highlighter/src/test/org/apache/lucene/search/vectorhighlight/FieldQueryTest.java,1
8bc192329f00dd9ffa0dd1dd165a0bd391542465,lucene/highlighter/src/test/org/apache/lucene/search/vectorhighlight/FastVectorHighlighterTest.java,1
8bc192329f00dd9ffa0dd1dd165a0bd391542465,lucene/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,1
97c814b131f57a44203d943f823c5e77157d7b08,solr/test-framework/src/java/org/apache/solr/cloud/MiniSolrCloudCluster.java,1
97c814b131f57a44203d943f823c5e77157d7b08,solr/core/src/test/org/apache/solr/cloud/TestMiniSolrCloudCluster.java,1
b50a640405cb2d3eb3ab6843a159d322fdeff14b,solr/core/src/java/org/apache/solr/core/CoreContainer.java,1
7280b7d4e49d3f5ce4fa4e35fff3804a669246c6,lucene/core/src/java/org/apache/lucene/index/DocInverterPerField.java,1
b4d6c4a0c4c4c840c3e2df1ab5dd2c90454dd557,modules/grouping/src/java/org/apache/lucene/search/grouping/term/TermGroupFacetCollector.java,1
b4d6c4a0c4c4c840c3e2df1ab5dd2c90454dd557,lucene/grouping/src/test/org/apache/lucene/search/grouping/GroupFacetCollectorTest.java,1
b4d6c4a0c4c4c840c3e2df1ab5dd2c90454dd557,lucene/grouping/src/java/org/apache/lucene/search/grouping/term/TermGroupFacetCollector.java,1
b4d6c4a0c4c4c840c3e2df1ab5dd2c90454dd557,lucene/grouping/src/java/org/apache/lucene/search/grouping/dv/DVGroupFacetCollector.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,solr/core/src/java/org/apache/solr/request/UnInvertedField.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/core/src/java/org/apache/lucene/codecs/DocValuesConsumer.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/core/src/java/org/apache/lucene/index/FieldInfos.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/core/src/java/org/apache/lucene/search/similarities/Similarity.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/core/src/java/org/apache/lucene/util/OpenBitSet.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/FileUtils.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/facet/src/java/org/apache/lucene/facet/sampling/TakmiSampleFixer.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,solr/core/src/java/org/apache/solr/update/SolrCoreState.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/misc/src/java/org/apache/lucene/misc/HighFreqTerms.java,1
9122c9c772e50022f326127ca5db60f4b24a0fc2,lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsReader.java,1
73cde39bf43e962267efe8be28d9974a02704d67,lucene/core/src/test/org/apache/lucene/analysis/TestMockAnalyzer.java,1
0a2db8273c3ac6ba8ddfaefa0dbbbf38a80a3018,lucene/core/src/java/org/apache/lucene/store/DataOutput.java,1
0796cf46fc28210719dd50e5a36f55f0eb3776ae,lucene/core/src/java/org/apache/lucene/util/TimSorter.java,1
0796cf46fc28210719dd50e5a36f55f0eb3776ae,lucene/misc/src/java/org/apache/lucene/index/sorter/SortingAtomicReader.java,1
0796cf46fc28210719dd50e5a36f55f0eb3776ae,lucene/misc/src/java/org/apache/lucene/index/sorter/SortingLeafReader.java,1
